어휘,품사,뜻풀이
쪽도리모자,명사,차양이 없고 모양이 족두리처럼 생긴 모자.
쪽동백,명사,때죽나뭇과의 낙엽 활엽 교목. 높이는 6~15미터이며l 잎은 어긋나고 둥글넓적하다. 6월에 흰 꽃이 총상(總狀) 화서로 늘어져 피고 열매는 핵과(核果)로 9월에 익는다. 나무는 가구재로l 씨는 머릿기름이나 초〔燭〕의 원료로 쓴다. 산지의 숲속에서 자라는데 한국l 일본l 중국 등지에 분포한다.
쪽동백나무,명사,때죽나뭇과의 낙엽 활엽 교목. 높이는 6~15미터이며l 잎은 어긋나고 둥글넓적하다. 6월에 흰 꽃이 총상(總狀) 화서로 늘어져 피고 열매는 핵과(核果)로 9월에 익는다. 나무는 가구재로l 씨는 머릿기름이나 초〔燭〕의 원료로 쓴다. 산지의 숲속에서 자라는데 한국l 일본l 중국 등지에 분포한다.
쪽되,명사,‘되’의 방언
쪽두기,명사,사람이 끄는 물건을 실어 나르는 큰 썰매
쪽두라지,명사,‘쪽박’의 방언
쪽두리,명사,부녀자들이 예복을 입을 때에 머리에 얹던 관의 하나. 위는 대개 여섯 모가 지고 아래는 둥글며l 보통 검은 비단으로 만들고 구슬로 꾸민다. ⇒규범 표기는 ‘족두리’이다.
쪽두리꽃,명사,‘할미꽃’의 방언
쪽마늘,명사,하나하나의 쪽으로 된 마늘을 통마늘에 상대하여 이르는 말.
쪽마루,명사,평주(平柱) 밖으로 덧달아 낸 마루. 마루의 한쪽은 평주(平柱)에 의존하지만 바깥쪽은 따로 기단에 짧은 동바리를 받쳐 마루를 놓는다.
쪽만화,명사,보통 한 칸을 넘지 않으며l 한 회에 완결되는 내용을 가진 만화. 칸은 선으로 사방을 둘러싼 안쪽 공간을 말한다. 따라서 하나의 공간으로 이루어진 만화를 가리키며l 한 칸에 그려진 시사만화 따위가 이 장르에 속한다.
쪽맞추기,품사 없음,평면이나 공간을 틈이나 포개짐 없이 기본 도형으로 완벽하게 덮는 것.
쪽맞춤,품사 없음,평면이나 공간을 틈이나 포개짐 없이 기본 도형으로 완벽하게 덮는 것.
쪽매,명사,얇은 나무쪽이나 널조각 따위를 붙여 댐. 또는 그 나무쪽이나 널조각. 목기(木器) 따위를 꾸미는 데 쓴다.
쪽매김,품사 없음,화면 표시 장치에 한 페이지의 문서 또는 그래픽스 정보를 보여 주는 작업.
쪽매김기법,품사 없음,실기억 장치가 페이지 프레임으로 분배될 수 있도록 실기억 장치를 나누는 기법.
쪽매널,명사,널조각으로 여러 가지 무늬를 놓아 만든 널.
쪽매널마루,품사 없음,여러 가지 색깔이나 무늿결이 있는 널조각을 붙여 깐 마루.
쪽매널무늬,명사,쪽매널 바닥의 무늬. 쪽매널을 여러 각도로 나누어 만든다.
쪽매널붙이기,품사 없음,마룻바닥에 여러 종류의 널조각을 조합하여 모양을 낸 쪽모이를 까는 일.
쪽매맞춤,품사 없음,도형이 서로 겹치지 않으면서 빈틈이 없이 평면 또는 공간을 전부 채우는 일.
쪽매바닥판,품사 없음,목재를 접합하여 정방형 또는 장방형으로 블록을 만들고 콘크리트 바닥에 붙이는 바닥 마감재.
쪽매붙임,명사,나무쪽이나 널조각을 바탕이 되는 널이나 바닥에 붙이는 일.
쪽매붙임상감,품사 없음,나무쪽 세공의 일종으로l 여러 가지 색의 목편을 맞추어 장식하는 기법. 직물 분야에서는 바탕색으로 짠 편직물의 속에 다른 색으로 짠 무늬를 끼워 넣는 것처럼 짜 맞추는 방식을 가리킨다.
쪽매붙임하다,동사,나무쪽이나 널조각을 바탕이 되는 널이나 바닥에 붙이다.
쪽매질,명사,쪽매를 만드는 일.
쪽매질하다,동사,쪽매를 만들다.
쪽머리,명사,쪽을 찐 머리. 또는 쪽 찐 여자.
쪽머리말,품사 없음,문서에서 하나 이상의 쪽의 첫 부분에 출력되는 블록.
쪽머리아픔,명사,‘편두통’의 북한어.
쪽모이,명사,여러 조각을 모아 큰 한 조각을 만듦. 또는 그렇게 만든 물건.
쪽모이하다,동사,여러 조각을 모아 큰 한 조각을 만들다.
쪽무이,명사,‘쪽모이’의 북한어.
쪽무이그림,명사,‘모자이크화’의 북한어. ⇒규범 표기는 ‘쪽모이 그림’이다.
쪽무이널,명사,‘쪽매널’의 북한어. ⇒규범 표기는 ‘쪽모이 널’이다.
쪽무이마루,명사,‘쪽매널 마루’의 북한어. ⇒규범 표기는 ‘쪽모이 마루’이다.
쪽무이벽걸이,명사,여러 가지 색깔의 조각들을 모아 붙여서 무늬 또는 그림 따위를 나타낸 공예품. 쪽모이 기법이 적용되므로 고상하면서도 기묘한 장식적 효과가 나타나는데l 쪽은 같은 크기와 모양으로 만들어 쓰기도 하고 묘사하려는 대상에 맞게 하나하나의 모양을 서로 다르게 가공하여 쓰기도 한다. ⇒규범 표기는 ‘쪽모이 벽걸이’이다.
쪽무이벽화,명사,여러 가지 색깔의 자기나 돌l 유리l 조개l 나뭇조각 따위를 벽에 박거나 붙여서 만든 벽화. ⇒규범 표기는 ‘쪽모이 벽화’이다.
쪽무이보자기,명사,‘조각보’의 북한어. ⇒규범 표기는 ‘쪽모이보자기’이다.
쪽무이알,명사,여러 개를 묶어서 물건을 만들 때 쓰는 구슬. ⇒규범 표기는 ‘쪽모이알’이다.
쪽무이장식,명사,나무나 돌l 도자기l 유리 등 여러 가지 색깔의 조각들을 모아 붙이는 방법을 이용한 장식 기법. 주로 천연 재료를 많이 쓰므로 독특한 자연미를 내고 색채를 오래 보존할 수 있다. 공예와 건축 장식 미술l 벽화 창작에 널리 쓴다. ⇒규범 표기는 ‘쪽모이 장식’이다.
쪽무이판,명사,가늘고 길게 켠 막대기나 좁은 판자를 촘촘히 박아 넣고 겉에 종잇장처럼 얇게 깎은 나무 판이나 합판을 붙인 판. ⇒규범 표기는 ‘쪽모이판’이다.
쪽무이포단,명사,작은 천 조각을 이어서 만든 요. ⇒규범 표기는 ‘쪽모이포단’이다.
쪽무이하다,동사,‘쪽모이하다’의 북한어.
쪽문,명사,대문짝의 가운데나 한편에 사람이 드나들도록 만든 작은 문.
쪽물,명사,쪽에서 얻는 짙푸른 물감.
쪽물감,명사,‘쪽물’의 북한어.
쪽바가지,명사,‘쪽박’의 북한어.
쪽바가지신세,명사,‘쪽박신세’의 북한어.
쪽바가치,명사,‘쪽박’의 방언
쪽바각지,명사,‘쪽박’의 방언
쪽바로,부사,‘똑바로’의 방언
쪽바르다,형용사,‘바르다’의 방언
쪽바리,부사,‘똑바로’의 방언
쪽바퀴,명사,사람이 직접 손으로 끄는 큰 썰매. 주로 물건을 실어 나르는 데 사용한다
쪽박,명사,작은 바가지.
쪽박굿,명사,돌림병이 돌 때l 집집마다 마루나 토방에 쪽박을 문질러 그 요란한 소리로 병마를 놀래어 쫓는 굿. 바가지 대신 베 짜는 북을 문지르기도 한다.
쪽박귀,명사,손을 오밀조밀하게 오므려 모은 것처럼 생긴 귀.
쪽박달,명사,‘그믐달’의 방언
쪽박 들고 나서다,품사 없음,살림이 다 떨어져 남은 것이라고는 쪽박밖에 없다는 뜻으로l 가진 것이 아무것도 없는 몹시 가난한 처지를 이르는 말.
쪽박새,명사,‘딱따구리’의 방언
쪽박새암,명사,‘박우물’의 방언
쪽박샘,명사,‘박우물’의 방언
쪽박세간,명사,보잘것없는 하찮은 살림살이 도구를 비유적으로 이르는 말.
쪽박 속의 주먹밥,품사 없음,가진 것이라고는 쪽박밖에 없는데 그것조차도 채우지 못하고 겨우 주먹밥 한 덩이를 얻어 넣었다는 뜻으로l 빌어먹는 신세에 있는 사람의 가련한 처지를 비유적으로 이르는 말.
쪽박시암,명사,‘박우물’의 방언
쪽박신세,명사,바가지를 들고 구걸해야 할 정도로 생활이 아주 어려운 처지를 비유적으로 이르는 말.
쪽박 쓰고 비 피하기,품사 없음,봉변을 당하였을 때 당황하여 저도 모르는 사이에 어리석은 방법으로 변을 벗어나려 하는 경우를 비유적으로 이르는 말. <동의 속담> ‘쪽박을 쓰고 벼락을 피해[피하랴]’
쪽박에 밤 담아 놓은 듯,품사 없음,올망졸망한 모양을 비유적으로 이르는 말.
쪽박움물,명사,‘박우물’의 방언
쪽박(을) 깨다,품사 없음,일을 망치다.
쪽박을 쓰고 벼락을 피해[피하랴],품사 없음,봉변을 당하였을 때 당황하여 저도 모르는 사이에 어리석은 방법으로 변을 벗어나려 하는 경우를 비유적으로 이르는 말. <동의 속담> ‘쪽박 쓰고 비 피하기’
쪽박(을) 차다,품사 없음,거지가 되다. <동의 관용구> ‘바가지(를) 차다’
쪽박이 제 재주를 모르고 한강을 건너려 한다,품사 없음,제 분수를 모르고 힘에 겨운 일을 하려는 경우를 비난조로 이르는 말.
쪽박주,명사,주가가 크게 떨어졌거나 크게 떨어질 가능성이 있는 주식.
쪽박 차고 바람 잡는다,품사 없음,되지도 아니할 일인 줄 알면서 헛되이 하는 경우를 비난조로 이르는 말.
쪽박치,명사,‘쪽박’의 방언
쪽반달,명사,두 가지 색깔의 종이로 반달 모양의 꼭지를 붙인 연.
쪽발,명사,두 쪽으로 나누어진 짐승의 발.
쪽발구,명사,쇠발구보다 작은l 사람이 끄는 발구.
쪽발기,명사,‘썰매’의 방언
쪽발이,명사,한 발만 달린 물건.
쪽밤,명사,한 껍데기 속에 두 쪽이 들어 있는 밤. ⇒규범 표기는 ‘쌍동밤’이다.
쪽방,명사,방을 여러 개의 작은 크기로 나누어서 한두 사람 들어갈 크기로 만들어 놓는 방. 보통 3㎡ 전후의 작은 방으로 보증금 없이 월세로 운영되는 것이 일반적이다.
쪽방촌,명사,한두 사람이 들어갈 크기의 매우 좁은 방에서 기거하는 사람들이 모여 사는 곳.
쪽배,명사,통나무를 쪼개어 속을 파서 만든 작은 배.
쪽배기,명사,‘뚝배기’의 방언
쪽배달,명사,반달보다 조금 우묵하게 팬 쪽배 모양의 달을 비유적으로 이르는 말.
쪽배이,명사,‘쪽박’의 방언
쪽배지,명사,‘쪽박’의 방언
쪽백,명사,‘쪽박’의 방언
쪽버들,명사,버드나뭇과의 낙엽 활엽 교목. 높이는 10~20미터이며l 잎은 긴 타원형 또는 넓은 피침 모양이고 잔톱니가 있다. 4월에 노란색 꽃이 미상(尾狀) 화서로 피고 열매는 삭과(?果)로 5월에 익는다. 재목은 땔감 또는 세공용으로 쓴다. 골짜기의 습지에서 자라는데 강원l 평안l 함경 등지에 분포한다.
쪽 번호,품사 없음,책이나 문서 따위의 면에 매기는 번호.
쪽번호,품사 없음,가상기억 장치 시스템에서l 가상기억 장치에 배치된 프로그램을 일정한 크기인 페이지로 분할하여 이들에 부여된 일련번호를 이르는 말.
쪽베기,명사,‘조롱박’의 방언
쪽보,명사,‘조각보’의 북한어.
쪽보자루,명사,조각 천을 이어 만든 자루.
쪽볼,명사,한쪽 볼.
쪽봉투,명사,외겹으로 된 봉투.
쪽비레,명사,‘방패연잎성게’의 북한어.
쪽빛,명사,짙은 푸른빛.
쪽빼이,명사,‘쪽’의 방언
쪽사골,명사,소 뒷다리의 하퇴골.
쪽살,명사,쪽으로 된 열매 따위에서 낱낱 쪽의 살 부분.
쪽삽,명사,보통 삽보다 꽤 작은 삽.
쪽상,명사,자그마하게 만든 상.
쪽새미,명사,‘박우물’의 방언
쪽서까래,명사,우리나라 고유의 건축물에서 추녀의 양쪽에 붙는 반쪽 서까래.
쪽소로,명사,반쪽으로 만들어 장여의 앞에만 붙이는 접시받침.
쪽소매,명사,한쪽만 밑까지 서랍이 달린 책상.
쪽소매책상,명사,한쪽만 밑까지 서랍이 달린 책상.
쪽쇠물벼룩,명사,요각류의 하나. 암컷의 몸의 길이는 8.8~9.24mm이다. 머리 끝은 납작하고 액각은 키틴질화되어 단단하며l 첫 번째 악각의 끝부분에 벌레 모양의 모속이 있고 다섯 번째 가슴마디는 세 개이다. 큰 바다의 깊은 물속에 분포한다.
쪽수,명사,신문이나 책 지면의 수효.
쪽술,명사,쪽박처럼 생긴 숟가락.
쪽신문,명사,작은 종이에 찍어서 발간하는 신문.
쪽알,명사,핵의 구성 요소로서의 가설적인 입자. 1969년에 미국의 파인먼(Feynmanl R. P.)이 제창하였다.
쪽알모형,품사 없음,강입자가 점과 같은 구성물인 파톤들로 구성되어 있다고 설명하는 모형. 1969년에 미국의 물리학자 파인먼(Feynmanl R. P.)이 높은 에너지를 가진 강입자간의 충돌을 해석하기 위한 방법으로 제안하였다.
쪽염색,품사 없음,마디풀과의 한해살이풀인 쪽을 이용하여 실이나 천 따위에 물을 들이는 일.
쪽옮김,품사 없음,화면 표시 장치에 한 페이지의 문서 또는 그래픽스 정보를 보여 주는 작업.
쪽을 못 쓰다,품사 없음,기가 눌려 꼼짝 못 하다.
쪽읽개,품사 없음,한 번에 한 페이지를 단위로 하여 정보를 판독하는 장치. 하나의 페이지에는 여러 개의 정보가 기록되어 있기 때문에l 이 장치를 이용하면 한 번에 여러 개의 정보를 동시에 판독할 수 있다. 화상 정보의 입력에 사용되는 스캐너l 팩시밀리 전송에 사용되는 스캐너 따위가 이에 해당된다.
쪽입자,명사,핵의 구성 요소로서의 가설적인 입자. 1969년에 미국의 파인먼(Feynmanl R. P.)이 제창하였다.
쪽입자모형,품사 없음,강입자가 점과 같은 구성물인 파톤들로 구성되어 있다고 설명하는 모형. 1969년에 미국의 물리학자 파인먼(Feynmanl R. P.)이 높은 에너지를 가진 강입자간의 충돌을 해석하기 위한 방법으로 제안하였다.
쪽잎,명사,한 잎을 이루는 작은 잎.
쪽잎꼭지,명사,‘소엽병’의 북한어.
쪽잎이끼,명사,푸른쪽잎이낏과의 잎 모양 이끼. 잎은 2~3회 새 깃 모양으로 갈라졌으며l 홀씨는 둥근 모양으로 겉이 돌기로 덮여 있다. 썩은 나무나 바위에서 자라는데 우리나라 북부 지방에 분포한다.
쪽자,명사,없는 글자를 만들기 위하여 둘 이상의 다른 활자에서 일부분씩 따서 한 글자로 만들어 쓰는 활자.
쪽자배기,명사,‘옹자배기’의 방언
쪽잔고사리,명사,꼬리고사릿과의 상록 여러해살이풀. 뿌리줄기는 짧고 굵으며l 잎은 뭉쳐나고 잎자루 밑부분이 검은 갈색의 비늘로 덮여 있다. 홀씨주머니무리는 긴 타원형으로 잎맥 앞쪽에 한 개씩 붙는다. 그늘진 바위 표면이나 땅에서 자라는데 한국의 제주l 일본l 대만l 중국 남부 등지에 분포한다.
쪽잘,품사 없음,‘쪽잘거리다’의 어근.
쪽잘거리다,동사,음식을 시원스럽게 먹지 아니하고 께지럭대며 다랍게 조금씩 먹다.
쪽잘기,명사,‘손잡이’의 방언
쪽잘대다,동사,음식을 시원스럽게 먹지 아니하고 께지럭대며 다랍게 조금씩 먹다.
쪽잘쪽잘,부사,음식을 시원스럽게 먹지 아니하고 께지럭대며 조금씩 다랍게 먹는 모양.
쪽잘쪽잘하다,동사,음식을 시원스럽게 먹지 아니하고 께지럭대며 조금씩 다랍게 먹다.
쪽잠,명사,짧은 틈을 타서 불편하게 자는 잠.
쪽잠제도,품사 없음,근무 시간 중에 휴식 시간을 가지고l 사용한 휴식 시간만큼 연장 근무를 하는 탄력 근무 제도의 하나.
